id,key,value,type
1655898248,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655898248,KSJ2:ADS,池袋1-3-16,regular
1655898248,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655898248,KSJ2:AdminArea,東京都豊島区,regular
1655898248,social_facility,group_home,regular
1655898248,KSJ2:PubFacAdmin,民間,regular
1655898265,name,ウエルハウス大久保,regular
1655898265,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655898265,source,KSJ2,regular
1655898265,amenity,social_facility,regular
1655898265,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655898265,KSJ2:ADS,百人町1-11-32,regular
1655898265,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655898265,KSJ2:AdminArea,東京都新宿区,regular
1655898265,social_facility,group_home,regular
1655898265,KSJ2:PubFacAdmin,民間,regular
1655898286,name,エマウスの家,regular
1655898286,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655898286,source,KSJ2,regular
1655898286,amenity,social_facility,regular
1655898286,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655898286,KSJ2:ADS,関町東1-8-10,regular
1655898286,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655898286,KSJ2:AdminArea,東京都練馬区,regular
1655898286,social_facility,group_home,regular
1655898286,KSJ2:PubFacAdmin,民間,regular
1655898331,name,オフィスクローバー,regular
1655898331,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655898331,source,KSJ2,regular
1655898331,amenity,social_facility,regular
1655898331,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655898331,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655898331,social_facility,assisted_living,regular
1655898415,name,カリタスの園つぼみの寮,regular
1655898415,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655898415,source,KSJ2,regular
1655898415,amenity,social_facility,regular
1655898415,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655898415,KSJ2:ADS,井草4-19-28,regular
1655898415,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655898415,KSJ2:AdminArea,東京都杉並区,regular
1655898415,social_facility,assisted_living,regular
1655898415,KSJ2:PubFacAdmin,民間,regular
1655898441,name,カリタスの園小百合の寮,regular
1655898441,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655898441,source,KSJ2,regular
1655898441,amenity,social_facility,regular
1655898441,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655898441,KSJ2:ADS,井草4-19-28,regular
1655898441,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655898441,KSJ2:AdminArea,東京都杉並区,regular
1655898441,social_facility,assisted_living,regular
1655898441,KSJ2:PubFacAdmin,民間,regular
1655898546,name,グラニー千歳船橋・世田谷,regular
1655898546,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655898546,source,KSJ2,regular
1655898546,amenity,social_facility,regular
1655898546,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655898546,KSJ2:ADS,桜丘4-19-41,regular
1655898546,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655898546,KSJ2:AdminArea,東京都世田谷区,regular
1655898546,social_facility,group_home,regular
1655898546,KSJ2:PubFacAdmin,民間,regular
1655898640,name,グラニー阿佐ヶ谷・杉並,regular
1655898640,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655898640,source,KSJ2,regular
1655898640,amenity,social_facility,regular
1655898640,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655898640,KSJ2:ADS,成田東5-12-19,regular
1655898640,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655898640,KSJ2:AdminArea,東京都杉並区,regular
1655898640,social_facility,group_home,regular
1655898640,KSJ2:PubFacAdmin,民間,regular
1655898696,name,グランダ松原・世田谷,regular
1655898696,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655898696,source,KSJ2,regular
1655898696,amenity,social_facility,regular
1655898696,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655898696,KSJ2:ADS,松原6-16-18,regular
1655898696,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655898696,KSJ2:AdminArea,東京都世田谷区,regular
1655898696,social_facility,group_home,regular
1655898696,KSJ2:PubFacAdmin,民間,regular
1655898723,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655898723,source,KSJ2,regular
1655898723,amenity,social_facility,regular
1655898723,ja,グランダ目白・新宿,name
1655898723,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655898723,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655898723,social_facility,group_home,regular
1655899069,name,ケアハウス慈しみの家,regular
1655899069,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899069,source,KSJ2,regular
1655899069,amenity,social_facility,regular
1655899069,ja,ケアハウス慈しみの家,name
1655899069,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655899069,KSJ2:ADS,江古田3-15-2,regular
1655899069,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899069,KSJ2:AdminArea,東京都中野区,regular
1655899069,social_facility,group_home,regular
1655899069,KSJ2:PubFacAdmin,民間,regular
1655899130,name,ケア２４松ノ木,regular
1655899130,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899130,source,KSJ2,regular
1655899130,amenity,social_facility,regular
1655899130,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899130,social_facility,group_home,regular
1655899151,name,ケア２４西荻,regular
1655899151,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899151,source,KSJ2,regular
1655899151,amenity,social_facility,regular
1655899151,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655899151,KSJ2:ADS,西荻南4-2-7,regular
1655899151,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899151,KSJ2:AdminArea,東京都杉並区,regular
1655899151,social_facility,group_home,regular
1655899151,KSJ2:PubFacAdmin,民間,regular
1655899166,name,ケア２４阿佐谷,regular
1655899166,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899166,source,KSJ2,regular
1655899166,amenity,social_facility,regular
1655899166,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655899166,KSJ2:ADS,阿佐谷北1-7-3,regular
1655899166,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899166,KSJ2:AdminArea,東京都杉並区,regular
1655899166,social_facility,group_home,regular
1655899166,KSJ2:PubFacAdmin,民間,regular
1655899256,name,コロニー中野,regular
1655899256,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899256,source,KSJ2,regular
1655899256,amenity,social_facility,regular
1655899256,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655899256,KSJ2:ADS,江原町2-6-7,regular
1655899256,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899256,KSJ2:AdminArea,東京都中野区,regular
1655899256,social_facility,group_home,regular
1655899256,KSJ2:PubFacAdmin,民間,regular
1655899280,name,コロニー印刷所,regular
1655899280,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899280,source,KSJ2,regular
1655899280,amenity,social_facility,regular
1655899280,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655899280,KSJ2:ADS,江原町2-6-7,regular
1655899280,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899280,KSJ2:AdminArea,東京都中野区,regular
1655899280,social_facility,assisted_living,regular
1655899280,KSJ2:PubFacAdmin,民間,regular
1655899362,name,サクラビア成城,regular
1655899362,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899362,source,KSJ2,regular
1655899362,amenity,social_facility,regular
1655899362,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655899362,KSJ2:ADS,成城8-22-1,regular
1655899362,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899362,KSJ2:AdminArea,東京都世田谷区,regular
1655899362,social_facility,group_home,regular
1655899362,KSJ2:PubFacAdmin,民間,regular
1655899430,name,サンシティ調布,regular
1655899430,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899430,source,KSJ2,regular
1655899430,amenity,social_facility,regular
1655899430,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655899430,KSJ2:ADS,緑ケ丘2-14-1,regular
1655899430,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899430,KSJ2:AdminArea,東京都調布市,regular
1655899430,social_facility,group_home,regular
1655899430,KSJ2:PubFacAdmin,民間,regular
1655899498,name,サンビレッジ三鷹 (Sun Village Mitaka),regular
1655899498,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899498,source,KSJ2,regular
1655899498,amenity,social_facility,regular
1655899498,en,Sun Village Mitaka,name
1655899498,ja,サンビレッジ三鷹,name
1655899498,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655899498,KSJ2:ADS,下連雀3-18-13,regular
1655899498,ja_rm,San Birejji Mitaka,name
1655899498,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899498,ja_kana,サンビレッジみたか,name
1655899498,KSJ2:AdminArea,東京都三鷹市,regular
1655899498,social_facility,group_home,regular
1655899498,KSJ2:PubFacAdmin,民間,regular
1655899631,name,サンライズ世田谷,regular
1655899631,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899631,source,KSJ2,regular
1655899631,amenity,social_facility,regular
1655899631,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899631,social_facility,assisted_living,regular
1655899652,name,サンライズ武蔵野,regular
1655899652,source,KSJ2,regular
1655899652,amenity,social_facility,regular
1655899652,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899652,social_facility,assisted_living,regular
1655899684,name,サン・ラポール目白,regular
1655899684,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899684,source,KSJ2,regular
1655899684,amenity,social_facility,regular
1655899684,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655899684,KSJ2:ADS,南長崎2-17-12,regular
1655899684,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899684,KSJ2:AdminArea,東京都豊島区,regular
1655899684,social_facility,group_home,regular
1655899684,KSJ2:PubFacAdmin,民間,regular
1655899697,name,サン・ラポール調布,regular
1655899697,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899697,source,KSJ2,regular
1655899697,amenity,social_facility,regular
1655899697,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655899697,KSJ2:ADS,国領町8-9-3,regular
1655899697,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899697,KSJ2:AdminArea,東京都調布市,regular
1655899697,social_facility,group_home,regular
1655899697,KSJ2:PubFacAdmin,民間,regular
1655899732,name,シルバーシティ石神井,regular
1655899732,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899732,source,KSJ2,regular
1655899732,amenity,social_facility,regular
1655899732,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899732,social_facility,group_home,regular
1655899813,name,シルバーヴィラ向山,regular
1655899813,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899813,source,KSJ2,regular
1655899813,amenity,social_facility,regular
1655899813,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655899813,KSJ2:ADS,向山3-7-11,regular
1655899813,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899813,KSJ2:AdminArea,東京都練馬区,regular
1655899813,social_facility,group_home,regular
1655899813,KSJ2:PubFacAdmin,民間,regular
1655899817,name,シルバーヴィラ哲学堂,regular
1655899817,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899817,source,KSJ2,regular
1655899817,amenity,social_facility,regular
1655899817,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655899817,KSJ2:ADS,沼袋2-12-12,regular
1655899817,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899817,KSJ2:AdminArea,東京都中野区,regular
1655899817,social_facility,group_home,regular
1655899817,KSJ2:PubFacAdmin,民間,regular
1655899836,name,シルバーヴィラ武蔵野,regular
1655899836,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899836,source,KSJ2,regular
1655899836,amenity,social_facility,regular
1655899836,ja,シルバーヴィラ武蔵野,name
1655899836,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899836,social_facility,group_home,regular
1655899841,name,シルバーヴィラ石神井,regular
1655899841,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899841,source,KSJ2,regular
1655899841,amenity,social_facility,regular
1655899841,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899841,social_facility,group_home,regular
1655899866,name,ジェイ・エイチ・シイ大山,regular
1655899866,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899866,source,KSJ2,regular
1655899866,amenity,social_facility,regular
1655899866,en,JHC Oyama,name
1655899866,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655899866,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899866,social_facility,assisted_living,regular
1655899922,name,スタルト方南,regular
1655899922,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899922,source,KSJ2,regular
1655899922,amenity,social_facility,regular
1655899922,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655899922,KSJ2:ADS,方南1-4-7,regular
1655899922,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899922,KSJ2:AdminArea,東京都杉並区,regular
1655899922,social_facility,assisted_living,regular
1655899922,KSJ2:PubFacAdmin,民間,regular
1655899941,name,スペースピア,regular
1655899941,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899941,source,KSJ2,regular
1655899941,amenity,social_facility,regular
1655899941,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655899941,KSJ2:ADS,南常盤台2-1-7,regular
1655899941,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899941,KSJ2:AdminArea,東京都板橋区,regular
1655899941,social_facility,assisted_living,regular
1655899941,KSJ2:PubFacAdmin,民間,regular
1655899990,name,セントラルホーム松涛,regular
1655899990,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655899990,source,KSJ2,regular
1655899990,amenity,social_facility,regular
1655899990,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655899990,social_facility,group_home,regular
1655900039,name,チャレンジ,regular
1655900039,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655900039,source,KSJ2,regular
1655900039,amenity,social_facility,regular
1655900039,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655900039,KSJ2:ADS,上荻2-37-10keiビル2F,regular
1655900039,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655900039,KSJ2:AdminArea,東京都杉並区,regular
1655900039,social_facility,assisted_living,regular
1655900039,KSJ2:PubFacAdmin,民間,regular
1655900056,name,デイセンター山びこ,regular
1655900056,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655900056,source,KSJ2,regular
1655900056,amenity,social_facility,regular
1655900056,ja,デイセンター山びこ,name
1655900056,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655900056,social_facility,assisted_living,regular
1655900298,name,パルメゾン上北沢,regular
1655900298,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655900298,source,KSJ2,regular
1655900298,amenity,social_facility,regular
1655900298,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655900298,KSJ2:ADS,上北沢4-25-17,regular
1655900298,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655900298,KSJ2:AdminArea,東京都世田谷区,regular
1655900298,social_facility,assisted_living,regular
1655900298,KSJ2:PubFacAdmin,市区町村,regular
1655900305,name,パール在宅介護支援センター,regular
1655900305,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655900305,source,KSJ2,regular
1655900305,amenity,social_facility,regular
1655900305,en,Pearl In-home Care Support Center,name
1655900305,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655900305,social_facility,group_home,regular
1655900328,name,ビバリー・コート三鷹,regular
1655900328,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655900328,source,KSJ2,regular
1655900328,amenity,social_facility,regular
1655900328,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655900328,KSJ2:ADS,下連雀8-4-18,regular
1655900328,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655900328,KSJ2:AdminArea,東京都三鷹市,regular
1655900328,social_facility,group_home,regular
1655900328,KSJ2:PubFacAdmin,民間,regular
1655900378,name,フレンズ下馬在宅介護支援センター,regular
1655900378,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655900378,source,KSJ2,regular
1655900378,amenity,social_facility,regular
1655900378,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655900378,social_facility,group_home,regular
1655900398,name,ブルーメ笹塚,regular
1655900398,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655900398,source,KSJ2,regular
1655900398,amenity,social_facility,regular
1655900398,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655900398,KSJ2:ADS,笹塚2-33-11,regular
1655900398,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655900398,KSJ2:AdminArea,東京都渋谷区,regular
1655900398,social_facility,assisted_living,regular
1655900398,KSJ2:PubFacAdmin,市区町村,regular
1655900522,name,ベネッセホームくらら千歳船橋,regular
1655900522,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655900522,source,KSJ2,regular
1655900522,amenity,social_facility,regular
1655900522,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655900522,KSJ2:ADS,桜丘5-16-7,regular
1655900522,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655900522,KSJ2:AdminArea,東京都世田谷区,regular
1655900522,social_facility,group_home,regular
1655900522,KSJ2:PubFacAdmin,民間,regular
1655900533,name,ベネッセホームくらら芦花公園,regular
1655900533,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655900533,source,KSJ2,regular
1655900533,amenity,social_facility,regular
1655900533,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655900533,KSJ2:ADS,粕谷1-8-4,regular
1655900533,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655900533,KSJ2:AdminArea,東京都世田谷区,regular
1655900533,social_facility,group_home,regular
1655900533,KSJ2:PubFacAdmin,民間,regular
1655900590,name,ムツミ,regular
1655900590,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655900590,source,KSJ2,regular
1655900590,amenity,social_facility,regular
1655900590,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655900590,KSJ2:ADS,大久保1-10-22平田ビル1F,regular
1655900590,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655900590,KSJ2:AdminArea,東京都新宿区,regular
1655900590,social_facility,assisted_living,regular
1655900590,KSJ2:PubFacAdmin,民間,regular
1655900597,name,メゾンユトリロ,regular
1655900597,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655900597,source,KSJ2,regular
1655900597,amenity,social_facility,regular
1655900597,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655900597,KSJ2:ADS,下井草1-10-5,regular
1655900597,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655900597,KSJ2:AdminArea,東京都杉並区,regular
1655900597,social_facility,assisted_living,regular
1655900597,KSJ2:PubFacAdmin,民間,regular
1655900731,name,ライフコミューン杉並松庵,regular
1655900731,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655900731,source,KSJ2,regular
1655900731,amenity,social_facility,regular
1655900731,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655900731,KSJ2:ADS,松庵2-22-28,regular
1655900731,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655900731,KSJ2:AdminArea,東京都杉並区,regular
1655900731,social_facility,group_home,regular
1655900731,KSJ2:PubFacAdmin,民間,regular
1655900828,name,ライフコミューン石神井公園,regular
1655900828,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655900828,source,KSJ2,regular
1655900828,amenity,social_facility,regular
1655900828,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655900828,KSJ2:ADS,高野台3-17-18,regular
1655900828,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655900828,KSJ2:AdminArea,東京都練馬区,regular
1655900828,social_facility,group_home,regular
1655900828,KSJ2:PubFacAdmin,民間,regular
1655900878,name,ライフコミューン豊島園,regular
1655900878,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655900878,source,KSJ2,regular
1655900878,amenity,social_facility,regular
1655900878,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655900878,KSJ2:ADS,早宮4-37-26,regular
1655900878,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655900878,KSJ2:AdminArea,東京都練馬区,regular
1655900878,social_facility,group_home,regular
1655900878,KSJ2:PubFacAdmin,民間,regular
1655900902,name,ライフサポートＭＥＷ,regular
1655900902,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655900902,source,KSJ2,regular
1655900902,amenity,social_facility,regular
1655900902,ja,ライフサポートＭＥＷ,name
1655900902,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655900902,social_facility,assisted_living,regular
1655900904,name,ライフニクス高井戸,regular
1655900904,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655900904,source,KSJ2,regular
1655900904,amenity,social_facility,regular
1655900904,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655900904,KSJ2:ADS,高井戸東4-12-31,regular
1655900904,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655900904,KSJ2:AdminArea,東京都杉並区,regular
1655900904,social_facility,group_home,regular
1655900904,KSJ2:PubFacAdmin,民間,regular
1655900969,name,ライフ＆シニアハウス井草,regular
1655900969,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655900969,source,KSJ2,regular
1655900969,amenity,social_facility,regular
1655900969,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655900969,KSJ2:ADS,井草4-6-20,regular
1655900969,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655900969,KSJ2:AdminArea,東京都杉並区,regular
1655900969,social_facility,group_home,regular
1655900969,KSJ2:PubFacAdmin,民間,regular
1655901181,source,"Bing, 2007-03",regular
1655901181,man_made,tower,regular
1655901181,type,communication,tower
1655901238,name,ワークインゆうらいく,regular
1655901238,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655901238,source,KSJ2,regular
1655901238,amenity,social_facility,regular
1655901238,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655901238,social_facility,assisted_living,regular
1655901255,name,ワークショップ・かたつむり,regular
1655901255,source,KSJ2,regular
1655901255,amenity,social_facility,regular
1655901255,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655901255,social_facility,assisted_living,regular
1655901279,name,ワークセンターけやき,regular
1655901279,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655901279,source,KSJ2,regular
1655901279,amenity,social_facility,regular
1655901279,ja,ワークセンターけやき,name
1655901279,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655901279,ja_kana,ワークセンターけやき,name
1655901279,social_facility,assisted_living,regular
1655901282,name,ワークセンター大地,regular
1655901282,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655901282,source,KSJ2,regular
1655901282,amenity,social_facility,regular
1655901282,ja,ワークセンター大地,name
1655901282,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655901282,social_facility,assisted_living,regular
1655901965,name,三原台敬老館,regular
1655901965,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655901965,source,KSJ2,regular
1655901965,amenity,social_facility,regular
1655901965,ja,国土数値情報（公共施設データ）平成19年　国土交通省,note
1655901965,KSJ2:ADS,三原台2-11-29,regular
1655901965,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655901965,KSJ2:AdminArea,東京都練馬区,regular
1655901965,social_facility,group_home,regular
1655901965,KSJ2:PubFacAdmin,市区町村,regular
1655902000,name,三宿地区会館,regular
1655902000,note,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",regular
1655902000,source,KSJ2,regular
1655902000,amenity,social_facility,regular
1655902000,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,regular
1655902000,social_facility,group_home,regular
1655902212,name,三葉児童遊園,regular
